base_graph_id,instance_id,n,d,k,greedy,optimum,initial_upper,prefix_upper,dual_upper,endpoint,tightening_initial,tightening_prefix,initial_ratio,prefix_ratio,dual_ratio,ratio_gain_initial,ratio_gain_prefix,dual_over_optimum,initial_certified,prefix_certified,dual_certified
r2-exploration-n16-d4-r0189,87d266cd4cfdf7b9102feb052d3bc8d350d1dfefa3b1c6ba9a28b7c42799fa45,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0189,fbb7b193f6e3353bed2e8f5aa472ff714b62000459a5b2b2aa49c5b723f16b0e,16,4,3,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0189,829280eafd7df21b07229b5ee0ea32f1a980f7c789c215e3538f717b8cc3a900,16,4,4,14,14,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.1428571428571428,0,0,0
r2-exploration-n16-d4-r0189,8bb1b3ae2307ba786698da8304ae1370270bd6e87cd93bae468dc1bd36b9e283,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0189,285785862e84f749b26e51be579d7cbf6922842180f73ee60260444f61587cb0,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0189,393560cba4a48ad5c0796e4a57b370e6c0d30c3128e8dbfd918a2cfcf1145980,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0190,1794197b7596a30eb3e26ad46b82d8425eba9f2e55b683f7e1605497a603855c,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0190,2d6a5edb71dba396e02d46fbbc43380d92d66b23a9884273c5c820615d07e667,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0190,462972edee8d57a9385e15a6660aeea4ba8e369065a93f541f7ab63b5c4d3407,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0190,0d943e74869ba92191c298f99e99750a7a2948f1508d9aeeac9a94cf6658984f,16,4,4,13,14,15,15,15,interior,0,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.0,1.0714285714285714,0,0,0
r2-exploration-n16-d4-r0190,8cfe514edbd1666a84374b78e440fdf0c27a8c2cf2e2bdc65b861bb064c9ac6a,16,4,6,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0190,ab9fabc7fea7abda0e544dc0b9f89aaa469ad1bd61dbff8de201c3a9b2498c18,16,4,8,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0190,4c2edd5f8ff5fa7597a86b769d4d0063f465fa4a5014620a91580f961c0e9807,16,4,16,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,776f3d8bec9403503b145dc9930cbeb72b467633f0929699d2569fd2f5f3ac7e,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,0a3279d1f743b864e3255bb83333bd841b676d2486e0e29c6205a76961384165,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,30ca989745397ef58b50946a266168172d87a03a2686d6e1aa8452c34ab23cc8,16,4,3,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,027395efb451afbe0200b7df49c703974f0a9d7de6cfe840c71f28f40668a472,16,4,4,15,15,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0191,3a70a053836ff7858059ecf23eb179bb866c251b6481fe7e86436faa485357ec,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,b4bbfdb40cc25121e73c1c6ac343a727a4bcab7cf9ec490d5fa3bfa11d8261d5,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0191,1c60573bf75b7481b63482f731d76e076e79bd0c0c81c0ae501b639355a3da3e,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,06641170dc7ea5d89cc96593a789603294ad8bd3f30f45dd26584fee22578852,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,b2257922abac5c64f432346f295498abdc459f3a55451da3f1c5e714beb4e868,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,208a3ca6ef0a1b1768aca8154042827ff26484109074493445ce8129d8d2331c,16,4,3,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,fcdb04608f083337338f23263f6ec1a4ca8dcaff91f38d65f611b684fcee4199,16,4,4,15,15,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0192,de0bde5517cd2b5c3a6061aa76a90233e4c37f92ee44f4bb3501aa0db7db1ab8,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,96a7007c7a0110e0c884b745ecb93beeedf99b838a9fa57f575da665b5d3a1b8,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0192,486b21f69a5839d6c9beaade54f0e9e22c85df6260aa813f0ff965a07432e390,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0193,c29aa0981f669f0458353cbaf42e3334bab583471c69a9b5780ee02e3ffef58d,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0193,3aaffc3b6f4a561cd59584806c2a3e14be6d46b8f99838de11f04a6c4df30169,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0193,8f4f8a60574e4b0872224cfd4256b60799fd45f40bcdb2a008ee03f53f861577,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0193,dc9837da5a6aa0c4930649d9b7850c675cc5e0731d8bf1ec9f80e319895d4554,16,4,4,13,15,16,16,16,interior,0,0,0.8125,0.8125,0.8125,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0193,c888b7f1f3e9ee7305abefce3108730fdc1622a10a0bfe7f3ed7e9d388724f42,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0193,c3911aadb721790dbae5cd5f35a30668b51140ceda9d86185c083c97a62c2b12,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0193,dd7f4b96d31b140c755255c45c5be252ef5a50560e5d0237cf8ffbdbbeff1580,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0194,4454ba2535b729405126f55877aff8e7e029b12e26fdc75cce45e9dcce5e1ade,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0194,77df2d6be772c61332bf4b9995ad5e6fc8f37a93c979ae6ced00f562aec3c1f1,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0194,3f9c0e7f7912b76bc7c2a27da7c5d76940d298487f4014799bd57118b6908d01,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0194,7524776a4b7981d88d7e49e4c26276fb62da78ef1cc446100e0930c18febd7f0,16,4,4,14,14,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.1428571428571428,0,0,0
r2-exploration-n16-d4-r0194,8f6556103dcd369c9dda8d2b8f60e4841dd03e92c490e7ba2f70cbb10fced0e1,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0194,857460c067dffaae5564be9db2a61fa612f539c54e05014bbacbab6f780216f3,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0194,55debdda0ca31d717723ed5292b5ae505cb0978cb07b247837cd074f947a36a7,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0195,ba3bd41a82e2edfa434e82e44297dd44dd121e3d743994a6d6770a3c2285c815,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0195,2091f2079f9b9c8e2199f3b4944f5f25c83c64aaaae0727e286732d126548a4c,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0195,b32b3210fe1248ddbf1376e18100dfdf0b4a2aa96fad7c0b50731a428a78d6a3,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0195,490330922b91c6f3b1b24039167d1c5ad55ae0228194a4c3fcb8f7797dc36136,16,4,4,14,14,15,15,15,interior,0,0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0714285714285714,0,0,0
r2-exploration-n16-d4-r0195,608119a90993293bfd49999bf9511f4d8fb631ed56bcc9353bc577f982a8c0e0,16,4,6,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0195,0dd6f8b1fda7a6d5191ccb629bda6684b3f7745a124be17f0a6cc7f4aa49f0d0,16,4,8,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0195,c637c9d7d0260e24fc864fecd887e133906d817bb253738ec68df40fd9c3d263,16,4,16,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,3c400715b843c15924cd17b82e50a75c977f4aeeda7bcf2bbfeae6e849adbd53,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,73bc3633f17bf3da04660b138e74ffd25a7320baa774d706edb591db7be74cb9,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,18ae80436c7de8d06d80b54567db8952f1ffbcc95204bb51918612f7e8cfa2c2,16,4,3,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,c37692601aa84c136d585cccdb2967f9acf7c39e14c53b200a3c22d3135cc3e5,16,4,4,14,15,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0196,3737698b66e99055a330348d2f0ab0373349943746501168fd30bf5c7e414379,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,caac9a0c9c53e0e85f35e619869be258230dc6b42e46f755a8aac0213373f03d,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0196,9ad631b047db77fd34a8ef7c9e2426fd575a5e1802c6a1a3684a437ac7db63d2,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0197,2eb21f8eab0fe48f41aece1c690d802f53de96867f204359f8ef8ad0cf5d380d,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0197,6bf3e7dbf78fbde07a5ae9f1797d6d61dc5ef03800d3455f469896e7a9db36b4,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0197,1bd717fa68504de7d25b7aa6b85c6ef28a94be99de1bb4d3feb3a23fe063472b,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0197,1227643306db4a61bcb5106c33003ca852bdd57ea6567479becb3fbe0c3cc95f,16,4,4,13,15,16,16,16,interior,0,0,0.8125,0.8125,0.8125,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0197,d52545813acab372e18d31645c4c5ed34684fd9c4d9b973f836bf57e1c4cc70e,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0197,b3a0d0c71694342869ab2232bb460321d934633edcdff02fd4cc9e427eb53a5e,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0197,c91974304a1e8ec40af28e5d50b1217ae532de59900a6e7ff070031181439a02,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0198,f52ae7227f348e713ac16d1bbc5db184a3159ea6af3f54a12aa3d0fba023b5a5,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0198,e66dac04318f22c838628a544be5de63298dd6c3b94a4dbed6759f568d431d31,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0198,68fa4fac8cdb5c292b83a1b2debdfa0ee8a831163dc4900fdc2341cddecc855b,16,4,3,11,12,12,12,12,interior,0,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,0,0,0
r2-exploration-n16-d4-r0198,7579202033e73a8e910f18c347637dc76460620de625ea18859bfdc50a623c0f,16,4,4,13,14,15,15,15,interior,0,0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,0.0,1.0714285714285714,0,0,0
r2-exploration-n16-d4-r0198,549893ec2db160113e86eca614b67ec3033b9cea0f8d6efd9a4045571dbb3b47,16,4,6,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0198,21c66c21647f9d966c761ef33a3bcd86c2887364998174e419b92af903aeda48,16,4,8,15,15,15,15,15,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0198,12767522d81dccd0f18ce24be10a4905750d8384da3d69bd7c5fcbe631118b1a,16,4,16,15,15,15,15,15,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,90bb89ba68afe484437ed4e2836761b7d4bb78ab86996dd3e3d0bbd2d5ccae3e,16,4,1,4,4,4,4,4,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,a1b0f0a114055843117f7ecda64208b63ea4f780cfef47562eaabf14d6dbcca9,16,4,2,8,8,8,8,8,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,5a3d9f3ae225f3c3e7f9d80bd6dab106041767def7eacb294b50eddb76ee2af8,16,4,3,12,12,12,12,12,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,c7d2517f313719f008897853772d33b7b1e5b86cb3c66f58c1367161d581ed49,16,4,4,14,15,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n16-d4-r0199,dcaffd07f0ac19065bf844619448b5b2ee75471d6523a5ba3eb7b5e57f0f7895,16,4,6,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,ad1d265c3455a839569630df344e40245f8a745d9d8a430a06230c1861dc05bc,16,4,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n16-d4-r0199,bb32be7a4155ef07bb0f0dc0faeae3540694cbb45d72ee9245c4cfcee5c0db7a,16,4,16,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0000,d505e320f9fff76514ff2eacbeceec2e0ddc37bb45867ee915123c2de113c9a4,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0000,01bed72b82140b96914847898a1606d729966c56d392f1ac29bb5ed636d302d1,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0000,84e9786ac6b096a9dec4cc258df27f491a2d0af3a6809451bf3fe0a9626603ce,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0000,3af7379c88f9d3067286116650dd5bba1b383dd94c1275ad1d47dd7f4a86e011,20,2,8,15,15,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n20-d2-r0000,39fb0e88cb572da781e1ceed1e2d2cde396fa45ddc56cdbdd3ec46ba1a4933a5,20,2,10,17,17,19,19,19,interior,0,0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.0,0.0,1.1176470588235294,0,0,0
r2-exploration-n20-d2-r0000,8d65a9fd69595887fd1401f5b9f388ca05e7e7f9bba87158f8b67e69e391e654,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0000,46ea28444c5eb67c836ea87d0b728685860eb45f5718638f9a22da4f563c716f,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,43880ef2b0141a0e08d90ecaf02550b8a09ee6482ecc5e2f8ea4411a7db19b16,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,b9aac542c9fd94264978e20fe1c0fe54c50a0f3f101147c21312403f2c9a2ece,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,717ed9a163f58d5dbb27ad7fddcff869d65eaa557c6fc8bb1420cb4709bc1efa,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,b8ccb41f32e0d176bc42b6272c29ccbc452254753bbc5868ef60d10f541752b5,20,2,8,15,15,16,16,16,interior,0,0,0.9375,0.9375,0.9375,0.0,0.0,1.0666666666666667,0,0,0
r2-exploration-n20-d2-r0001,15d64df6242e03fac162f31feb372237b533eacc590687bf64112ec4eb775898,20,2,10,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,12e81c5241449ff3b95d6a9585e40503fbd7216acaf95285a8977ed8eeba38fb,20,2,15,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0001,f2d57ba2e83591f2621c2062c1973ac94007841c2b3f3d9a0001135764c43463,20,2,20,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0002,7f33a09256e3db4502659f94012fb7438ffec0b57ee79af015bb732a6c34a35d,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0002,0c95abcf9227faa99a0c5612eb0d00d2538156347f2d103c0a02dc7479d3cb7a,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0002,ccb6ed51ac68334b1c62c5df177430a061d5ea6b6e3d66f3d512ae8a3ffc3f9b,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0002,0ee997298e8370e03d4c27f04f5b6d29e05ba8c496090ff794fcd6942868ff4b,20,2,8,13,16,16,16,16,interior,0,0,0.8125,0.8125,0.8125,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0002,af916cb7176314bc628d2aad1d1f2fe0c0c02093238317cfbe4ecbd88a885c44,20,2,10,15,18,18,18,18,interior,0,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0002,386e66c195134452821eedcad61c7c094d50ac4210c1493e45dc10381ddcfa33,20,2,15,18,18,18,18,18,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0002,fbd77ea3f9ec32341a38127d8cb10bf553cff2b55c1f7baa2cc257060c399695,20,2,20,18,18,18,18,18,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0003,bb1e7ea7bc1dbe887bf7d828dc2e08c9622b954fa261210499c0d0d445d98779,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0003,7d1e23672707053b943ea3a434be22477ba3ec987354c59635ce14f6e6863a88,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0003,277bfff8e1b6f4201ae0c326b36091f95fa91ace5f93cb7b95ee774ec527470e,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0003,b9a9f639e2bfa089d6753b2a24bfc51e8ab80a9789bd91c39c660eb1c9788e30,20,2,8,14,16,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0003,02cbe44a0cdc41a411f0d3970f060a83952478ffa896e43804e403fe4d015852,20,2,10,16,18,19,19,19,interior,0,0,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.0,0.0,1.0555555555555556,0,0,0
r2-exploration-n20-d2-r0003,4549e26ae8f6aa5450d59439f10ba7d19916ae3ba746ed45374102b67835f82d,20,2,15,19,19,19,19,19,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0003,776c15c922946580b2b518b07f154c74c3b2c5e75e7a320636c06cbc2213c9c4,20,2,20,19,19,19,19,19,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,73ac015ccecc511d2412343b5a347523b0379634bc783f363f992b7861e85ee0,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,829df096f4a29686ee65cb8407ea704324dfc03caad5ab69a69fcf62349d49a4,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,2378628fef1b3528cc7dfc9b309811166aff41a5b8724a0aab6e290cebf13b11,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,af741254b02159887931affed0a42145e56804858f07fcc030982e818bb479a7,20,2,8,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,b095302436d23be4c18d91e39fe46ec7b9f148ae30e301c2ef34df0219ee7ec3,20,2,10,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,3a208f822686aa241852c4960393fa4021d952732381bac06ad838cd96428441,20,2,15,17,17,17,17,17,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0004,a3f352cf2ec9faa65417947ff5bdcfd98a448d4d1635c4fe20269720555d45b6,20,2,20,17,17,17,17,17,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,2a0ecadd861a34810d49370be1c87af37d687701d8d65efbc5a21940b82f3ede,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,f6a5eb946d7ee00dcff128ddf910a187ec8bb9762219dd4aa70dd5de063c7473,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,a3a376c8e5d10b105749e114942d43e404985ec95192985817b95fa0e79f839f,20,2,5,10,10,10,10,10,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,ad22fe112d58dce5afa37350cf487ade95eb90bc03ce10ab00147f75a3e4528c,20,2,8,14,16,16,16,16,interior,0,0,0.875,0.875,0.875,0.0,0.0,1.0,0,0,0
r2-exploration-n20-d2-r0005,43e009c3b228b9c8e23031b03c3e5183129e307361502665bd3e58e2b5df2e4b,20,2,10,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,1f78dedaa005c38977bf3a0c9c7eedd54bb768296d66552daa752ff4f863fc37,20,2,15,16,16,16,16,16,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0005,7bc3771a00d421810dbd8a9c8c843d1cab70831f148969e57e7e5c6f381a38e0,20,2,20,16,16,16,16,16,k=M,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0006,50a5bae348036dbe7c8bca9eb74c5712dce7569c45cda2824f8a918844622505,20,2,1,2,2,2,2,2,k=1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
r2-exploration-n20-d2-r0006,b537211493311188ab0c4d664996f9cee3ac753dfc83d3ffc10440baeaf26b27,20,2,3,6,6,6,6,6,interior,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
