config_hash,case_id,instance_id,run_id,case,repetition,seed,family,universe_size,set_count,k,parameters,algorithm_id,algorithm_seed,algorithm,algorithm_options,algorithm_metadata,status,coverage,best_bound,optimum,optimality_gap,runtime_seconds,is_exact,timed_out,nodes_or_iterations,selected,error_message,schema_version
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,91f41fdf2ac2721f3cde308da50b8076ebb3ab7b0e99bc95972570cb3106b4ea,3594a872bcf22aecc767b9d07e297e1625d698d0cb6320904849cf739ad9ed35,overlap_control,15,16941105954642047148,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000166000,False,False,58,4 5 10 15,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,91f41fdf2ac2721f3cde308da50b8076ebb3ab7b0e99bc95972570cb3106b4ea,c1731968da3a3d1fab060e4da0a292ff2235f13395c8626b0c69f7dba654ec78,overlap_control,15,16941105954642047148,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006802000,True,False,1820,0 3 6 8,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,761339b7106565ffa341e6ef9526d83e7b74cdfe57d264a6f73557de6f1678b1,5afabab5be2f96058d57928b2a65bd059740f849dae345c9160b6fc6062588b0,overlap_control,16,16941105954642047149,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,47,,48,0.0208333333,0.0000164000,False,False,58,1 3 7 14,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,761339b7106565ffa341e6ef9526d83e7b74cdfe57d264a6f73557de6f1678b1,d053ad6433bd01aa1deae63b5c63da03190e8272190dcb413b616db968455e4f,overlap_control,16,16941105954642047149,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006678000,True,False,1820,4 7 8 10,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,bfb7c37422748eaf7b45da0af2722431a8784ad2e56ab495ed2635d766c74cd9,c917d9a9f5cbf8716fd094f90fa71f2ab2abae3ec8d613bffb07ee6019bcdd03,overlap_control,17,16941105954642047150,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000162000,False,False,58,0 1 7 12,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,bfb7c37422748eaf7b45da0af2722431a8784ad2e56ab495ed2635d766c74cd9,b0ffe2b16fd78f803da67aaa624712cd210b2bf34c1bcc7bf23173f4972370b9,overlap_control,17,16941105954642047150,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006887000,True,False,1820,0 1 7 12,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,79b14664b544fc4f174b1ed3e9cc6be721c48381ce05ee49ad961ea91640e3bf,019f2f625e24a135038e07521c0fa6de7f1b791cb067bc3025b59e33a4a2fc67,overlap_control,18,16941105954642047151,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,47,,48,0.0208333333,0.0000214000,False,False,58,0 4 11 13,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,79b14664b544fc4f174b1ed3e9cc6be721c48381ce05ee49ad961ea91640e3bf,90b184ecfa7d220ffb12a969121f4bc4bc51feda4e0936ded0e1bf7b7445d3cd,overlap_control,18,16941105954642047151,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006896000,True,False,1820,1 4 6 10,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,3800e6a0173a04c2846b8a6b1132886b262f35947364f584e6fa4a31c00a08fe,2d9d7d52f2650941f05caace6c7c950ef88bd399609effd27cc9eb7762ea712a,overlap_control,19,16941105954642047152,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000177000,False,False,58,0 4 8 10,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,3800e6a0173a04c2846b8a6b1132886b262f35947364f584e6fa4a31c00a08fe,e0b4e6f7b8a14c77ae6c7b863bfcdfd595766ea8fad9f042a1d017478922c6e5,overlap_control,19,16941105954642047152,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006922000,True,False,1820,0 4 8 10,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,7f641e6fb16260633a1f0307736dd12d96db8956e151bd10ab37790f3626d9f3,bcdd52cfcc26ea745f8933e681fc5e941c1f3e46152853b259f5f91e6d924f99,overlap_control,20,16941105954642047153,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,47,,47,0.0000000000,0.0000173000,False,False,58,0 2 7 11,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,7f641e6fb16260633a1f0307736dd12d96db8956e151bd10ab37790f3626d9f3,f5341fa41dc8f79dfe5ab2b6d6ec8b9f116a439b22f388ff1743bb8360cde160,overlap_control,20,16941105954642047153,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,47,47,47,0.0000000000,0.0006710000,True,False,1820,0 2 6 7,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d8e405ff6ec97b26811e11327cfd6fbf3d6c173e1eb89894d3624b1d6a4655a1,1d3eb60c25eaff9e53fa5a6de61cd3b2d798314b765aa3bb0c812ebe57fe5c6e,overlap_control,21,16941105954642047154,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,46,,47,0.0212765957,0.0000164000,False,False,58,0 1 3 6,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d8e405ff6ec97b26811e11327cfd6fbf3d6c173e1eb89894d3624b1d6a4655a1,d7dccad4425dc4cc43cbdfffef333fd49e884f12e6e96bb59bd66b548e456a55,overlap_control,21,16941105954642047154,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,47,47,47,0.0000000000,0.0006773000,True,False,1820,0 1 10 13,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,23fc168f4bd5406de935683ceb3fd3f210f8f597899c864a1723e37f1d7ed765,0e802e5338f6761c7156c84cc2e32c00fda26e1d985dcde598f4a4017d691fff,overlap_control,22,16941105954642047155,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,47,,48,0.0208333333,0.0000176000,False,False,58,2 3 5 13,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,23fc168f4bd5406de935683ceb3fd3f210f8f597899c864a1723e37f1d7ed765,3251f3c216288f7b983adbbd5de0803a48766d1a189f7d0f8e052db60a1483bd,overlap_control,22,16941105954642047155,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006815000,True,False,1820,0 2 9 11,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,6535c24452fd224fe455f971ed192e1715136842f59ec429774a1faf483c4cbd,826c2f1ba7848edc49e6c71e9aa930b31c354d21c5b004d5c55b289757cd0c73,overlap_control,23,16941105954642047156,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000175000,False,False,58,0 3 6 8,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,6535c24452fd224fe455f971ed192e1715136842f59ec429774a1faf483c4cbd,b17ffb1de0754393f81e764700f70cd2d9e10bf10ab894ffe43bb60edaf22df8,overlap_control,23,16941105954642047156,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006849000,True,False,1820,0 3 6 8,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,e0abe923771966c283e8f3d7de2ccd2460ae981a6e68519995ac2bdb1257eee5,55d1b07551f9ddd016ed53a82caeb22befb15350980a3d64068182ba0ffb12a2,overlap_control,24,16941105954642047157,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000166000,False,False,58,1 2 7 9,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,e0abe923771966c283e8f3d7de2ccd2460ae981a6e68519995ac2bdb1257eee5,5eadcdedd08d27b87194d84a2fe2f71775af08684273fc9bf032a6d6016c58a7,overlap_control,24,16941105954642047157,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006868000,True,False,1820,1 2 7 9,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,ddbd8b6b78a67ac867f7f28fde498c68cf165044326f65e88c0e6ab6021f3e55,6b054eb2c5d4e63e1dec77b32421f67081cffa3a5849c2ab4cc43aed1ed02d48,overlap_control,25,16941105954642047158,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000160000,False,False,58,2 3 9 13,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,ddbd8b6b78a67ac867f7f28fde498c68cf165044326f65e88c0e6ab6021f3e55,aef798650e0b17108740f7fd5336629ac2f700e43e53b0214c0afb933cc369a6,overlap_control,25,16941105954642047158,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006758000,True,False,1820,2 3 9 13,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d24d0fa94d38b49a32d81d64f9f520cfc199d5da256f65da539c4946c8a420d3,66112dc043e6de383fb5315e8106f713040bb16536c3f0def4ba1422084dc5a8,overlap_control,26,16941105954642047159,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000168000,False,False,58,3 4 6 14,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d24d0fa94d38b49a32d81d64f9f520cfc199d5da256f65da539c4946c8a420d3,3f32d8b865985843ad1a4125fcdd2c48370f095944b19fbfd14b17339aea2e29,overlap_control,26,16941105954642047159,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006783000,True,False,1820,1 2 5 8,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,01ce288add3431d096694c500e9cf08d438788e22bab1eee0638317fbd1bb115,12b669e85c60d676095ce5fb5f51544e2e13225063b6f8698942554026904f99,overlap_control,27,16941105954642047160,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,47,,48,0.0208333333,0.0000186000,False,False,58,4 6 8 14,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,01ce288add3431d096694c500e9cf08d438788e22bab1eee0638317fbd1bb115,6749a0ac46f511ef7b3f67820547696b20788daef559cd31e71a313464fee0df,overlap_control,27,16941105954642047160,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006869000,True,False,1820,6 8 9 15,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,6baae96ed6dcc9e9d6899c3753466542c059a8fa12133c6fc496401e7c1f3787,2f4c0a60664bb2a60704f2b1d32c7ecad835245e6c1a55a1506b823a3c54ad86,overlap_control,28,16941105954642047161,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000235000,False,False,58,0 4 9 14,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,6baae96ed6dcc9e9d6899c3753466542c059a8fa12133c6fc496401e7c1f3787,405616477cf90d46a1c8b0aefe856eb905e0629d60ba8b3cbad6f6d46a8ec300,overlap_control,28,16941105954642047161,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0007038000,True,False,1820,0 2 3 9,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d7c44aeacb9eb2106506f7e4c1ce3bc39a67044353df112097cd13eb4640afc7,f577c0e5892856009645bd9d03158c4f094ebe64d24258b5ec47f8ad37f79929,overlap_control,29,16941105954642047162,uniform,48,16,4,"{""density"":0.425}",greedy,,greedy,{},"{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",feasible,48,,48,0.0000000000,0.0000199000,False,False,58,0 1 3 10,,4
593d362a8a5bdcd8dc0366e9d1cb05238c6a07b8cc0c75419691511c53e8e17d,overlap_control,d7c44aeacb9eb2106506f7e4c1ce3bc39a67044353df112097cd13eb4640afc7,90b6b56f7badaaff9921efffb4bb82f0b06cf0a15a890cef3ddf9eaeb2b8bc52,overlap_control,29,16941105954642047162,uniform,48,16,4,"{""density"":0.425}",exact_reference,,brute_force,"{""max_set_count"":16,""time_limit_seconds"":null}","{""schema_version"":1,""search"":{},""termination"":""completed"",""trajectory"":[]}",optimal,48,48,48,0.0000000000,0.0006827000,True,False,1820,0 1 3 10,,4
