base_graph_id,n,d,k,greedy,optimum,upper,initial_upper,certified_optimal,initial_certified_optimal,trivial_endpoint,tightening,upper_over_optimum,relative_upper_slack,greedy_ratio,certified_ratio,relative_gap_bound
r2-exploration-n12-d3-r0080,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,4,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0080,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,4,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0081,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0081,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0082,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0082,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0083,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0083,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0083,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0083,12,3,4,9,10,12,12,0,0,0,0,1.2,0.2,0.9,0.75,0.25
r2-exploration-n12-d3-r0083,12,3,6,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0083,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0083,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0084,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0084,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0085,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0085,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0085,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0085,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0085,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0085,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0085,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0086,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0086,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0086,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0086,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0086,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0086,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0086,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0087,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0087,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0087,12,3,3,8,8,9,9,0,0,0,0,1.125,0.125,1.0,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0087,12,3,4,9,10,12,12,0,0,0,0,1.2,0.2,0.9,0.75,0.25
r2-exploration-n12-d3-r0087,12,3,6,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0087,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0087,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0088,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0088,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0088,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0088,12,3,4,9,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,0.8181818181818182,0.75,0.25
r2-exploration-n12-d3-r0088,12,3,6,11,12,12,12,0,0,0,0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0088,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0088,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0089,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0089,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0089,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0089,12,3,4,9,11,11,11,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182,0.18181818181818177
r2-exploration-n12-d3-r0089,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0089,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0089,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0090,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0090,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0091,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0091,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0092,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0092,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0092,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0092,12,3,4,9,11,11,11,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182,0.18181818181818177
r2-exploration-n12-d3-r0092,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0092,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0092,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0093,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0093,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0094,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0094,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0094,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0094,12,3,4,9,10,11,11,0,0,0,0,1.1,0.1,0.9,0.8181818181818182,0.18181818181818177
r2-exploration-n12-d3-r0094,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0094,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0094,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0095,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0095,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0096,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0096,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0096,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0096,12,3,4,9,10,10,10,0,0,0,0,1.0,0.0,0.9,0.9,0.09999999999999998
r2-exploration-n12-d3-r0096,12,3,6,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0096,12,3,8,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0096,12,3,12,10,10,10,10,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0097,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0097,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0097,12,3,3,8,9,9,9,0,0,0,0,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0097,12,3,4,10,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,0.9090909090909091,0.8333333333333334,0.16666666666666663
r2-exploration-n12-d3-r0097,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0097,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0097,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0098,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0098,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,4,10,12,12,12,0,0,0,0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666663
r2-exploration-n12-d3-r0099,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0099,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,4,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0100,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0101,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0101,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0102,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0102,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0103,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0103,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,4,10,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,0.9090909090909091,0.8333333333333334,0.16666666666666663
r2-exploration-n12-d3-r0104,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0104,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,4,10,11,11,11,0,0,0,0,1.0,0.0,0.9090909090909091,0.9090909090909091,0.09090909090909094
r2-exploration-n12-d3-r0105,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0105,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0106,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0106,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0106,12,3,3,8,8,9,9,0,0,0,0,1.125,0.125,1.0,0.8888888888888888,0.11111111111111116
r2-exploration-n12-d3-r0106,12,3,4,9,9,10,10,0,0,0,0,1.1111111111111112,0.1111111111111111,1.0,0.9,0.09999999999999998
r2-exploration-n12-d3-r0106,12,3,6,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0106,12,3,8,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0106,12,3,12,10,10,10,10,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,4,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,6,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,8,10,10,10,10,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0107,12,3,12,10,10,10,10,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,4,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,6,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,8,11,11,11,11,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0108,12,3,12,11,11,11,11,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,4,10,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,0.9090909090909091,0.8333333333333334,0.16666666666666663
r2-exploration-n12-d3-r0109,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0109,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0110,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0110,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,1,3,3,3,3,1,1,1,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,2,6,6,6,6,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,3,9,9,9,9,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,4,11,11,12,12,0,0,0,0,1.0909090909090908,0.09090909090909091,1.0,0.9166666666666666,0.08333333333333337
r2-exploration-n12-d3-r0111,12,3,6,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,8,12,12,12,12,1,1,0,0,1.0,0.0,1.0,1.0,0.0
r2-exploration-n12-d3-r0111,12,3,12,12,12,12,12,1,1,1,0,1.0,0.0,1.0,1.0,0.0
